Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_History_Years,Spending_Level,Payment_Size
18.0,Teacher,50496.072053495926,4386.005228108649,5,6,7.0,3.0,19,6.0,1.036172095174229,4.0,Good,1.375050684779394,40.25534501244534,No,151.67764779945642,384.1093129650619,Standard,30.0,Low,Small
40.0,Doctor,74045.09121666319,6615.401305583107,1,5,13.0,4.0,7,12.0,0.7338795807409515,2.0,Good,0.9674936730203879,25.251163901563974,No,139.36772756830868,1067.7584755631794,Poor,19.0,High,Large
25.0,Manager,34328.80600040441,2608.1137636948906,7,5,33.0,2.0,9,20.0,17.522425328432448,13.0,Standard,1.4994123622892541,25.807379792571147,NM,127.92356178487921,392.6032002175185,Poor,14.0,High,Medium
35.0,Musician,24674.596864544517,5783.616859483999,2,4,4.0,0.0,5,3.0,2.5313339429329718,0.0,Good,1.417699746032544,31.932254034096193,No,563.503130278463,387.4859008189196,Good,29.0,Low,Medium
37.0,Musician,110248.36592854049,3681.028881448942,3,5,1.0,1.0,0,4.0,3.4690200331512466,0.0,Good,1.1483196641628866,34.34678652183297,No,361.96581914258144,494.47298610207395,Good,27.0,Missing,Missing
16.0,Accountant,10623.374125282837,1199.2497989311382,8,4,12.0,2.0,9,2.0,6.685898600873269,0.0,Good,1.187853383134603,34.123981381017686,No,136.69060466501898,268.78386111095824,Good,14.0,Low,Medium
27.0,Entrepreneur,83689.45845750486,1250.9184781730994,8,5,8.0,0.0,10,3.0,9.876130951536664,6.0,Good,0.31053949524066793,25.99512016437621,NM,585.7440082145076,299.4223087904625,Poor,27.0,Low,Medium
25.0,Manager,58606.48208306103,4722.190070641097,4,10,18.0,3.0,15,15.0,11.242674431505444,7.0,Standard,0.8044308791447555,36.843347407228066,Yes,254.3935264031552,418.05784477426334,Standard,32.0,High,Large
25.0,Engineer,114037.56199539533,8955.299224687953,3,4,5.0,2.0,1,4.0,7.515718990932515,1.0,Good,0.2824812694475507,31.925111674460943,No,551.5279355336122,668.3046594492197,Good,23.0,High,Medium
20.0,Developer,7545.980633083596,679.044101733371,6,8,30.0,6.0,48,17.0,8.183269144382002,6.0,Bad,3.5963251020554243,26.081639873463214,Yes,39.997710360576896,333.2851560170979,Poor,12.0,Low,Small
53.0,Media_Manager,102297.40493273243,9296.353922471024,4,6,4.0,3.0,23,3113.0,11.060935227724508,7.0,Standard,0.6352361735529215,38.86136489662422,No,240.18575000945523,192.316005116844,Standard,29.0,High,Large
39.0,Writer,19393.01572081403,1213.6803366115269,4,7,28.0,2.0,29,13.0,4.326972007870628,4.0,Bad,1.3342153139227202,28.619598496581567,NM,142.75398422691308,106.66712272743655,Poor,20.0,Low,Small
28.0,Engineer,57109.1024778371,3408.0097682108176,4,6,16.0,4.0,25,14.0,5.285455698550807,4.0,Good,1.5183466677711592,31.60963592534591,NM,219.61352708572196,115.99317242866347,Poor,15.0,Low,Small
55.0,Mechanic,16248.55597701903,1842.2626613130583,4,3,6.0,2.0,7,5.0,13.553727743863988,3.0,Standard,0.4861730685606059,28.103803574372844,No,156.17182750103757,1108.25550392333,Poor,26.0,Low,Small
40.0,Entrepreneur,105916.94529357713,4910.448334320469,7,7,32.0,3.0,61,13.0,6.645324869785098,4.0,Bad,1.672433027914359,28.676726816709245,Yes,312.8225460394533,775.3964278325798,Poor,15.0,High,Large
17.0,Writer,18888.790742994614,686.213181890578,3,2,3.0,2.0,12,11.0,0.9317518650407044,3.0,Good,1.315669561248834,27.320247786533123,No,60.366990400299485,184.07730097463448,Good,32.0,Low,Small
25.0,Musician,32459.76814368161,4799.535912346966,8,6,20.0,4.0,18,13.0,9.604065526314782,11.0,Standard,4.139912462553188,28.763437981415464,Yes,198.51615204495886,196.0528369060102,Poor,10.0,Low,Small
25.0,Engineer,18061.77324551357,1380.466180130094,6,9,23.0,7.0,52,17.0,18.38066635886862,10.0,Bad,3.4417664485290955,24.066628816137776,Yes,114.75966180809486,238.87849932383926,Poor,2.0,Low,Small
30.0,Scientist,27983.98537456641,2551.694594412509,3,5,8.0,3.0,20,6.0,7.35495382010536,4.0,Good,0.12332290406353774,39.471619794171616,No,138.5620074534502,413.1689865871736,Standard,23.0,Low,Small
28.0,Developer,64323.8643815817,5356.703366463417,7,7,30.0,5.0,32,10.0,4.859456703476171,8.0,Bad,2.3552162806566463,30.357237220164365,Yes,198.74803187822067,475.737970903096,Poor,14.0,High,Medium
34.0,Lawyer,31999.10458760932,2327.007942675811,7,9,22.0,7.0,50,15.0,14.761252642944196,6.0,Standard,2.1347985987942106,24.614821560289236,Yes,112.8336073614396,338.46091532291206,Poor,14.0,High,Small
18.0,Mechanic,58509.970791392705,4948.990195877956,9,5,17.0,7.0,51,16.0,6.674690793830701,9.0,Bad,2.055529591950247,31.17594505392421,NM,187.91784761928352,269.1466505793721,Poor,9.0,Low,Small
31.0,Doctor,36071.490867592205,2396.3167602798776,4,10,9.0,4.0,9,16.0,15.979797590492133,6.0,Standard,2.0389984008572917,31.213430890561003,NM,126.07638987387126,385.82749297934214,Poor,13.0,Low,Medium
29.0,Musician,28459.95070974111,3113.3958696131567,7,6,19.0,3.0,8,23.0,8.237011435040603,1.0,Standard,0.00023,30.568340706226465,No,122.7526636117853,368.1630100274861,Standard,17.0,High,Large
19.0,Writer,29670.597987295227,1658.9179267369568,9,5,22.0,9.0,36,22.0,3.552629197044919,6.0,Bad,4.472050553091502,28.987435492477292,Yes,152.81665428261064,217.7049942327468,Standard,9.0,Missing,Missing
22.0,Engineer,122760.4813274532,9328.819804018976,0,5,4.0,4.0,4,15.0,5.898892351061658,4.0,Good,1.4609004860150343,28.70054387381044,No,851.3442088492927,617.6404728936744,Standard,30.0,Missing,Missing
21.0,Developer,30575.51075501062,3399.657163002508,9,7,33.0,5.0,43,16.0,6.741656601865223,9.0,Bad,1.8651843047883105,38.85423629540434,Yes,85.90531222006393,234.390956995718,Poor,11.0,High,Medium
27.0,Media_Manager,54578.79322641791,2249.4206161436878,9,5,23.0,2.0,14,9.0,7.809277083897522,7.0,Standard,1.6610293086166341,28.634729809134825,Yes,137.5900413530383,585.4300850936522,Poor,7.0,Low,Medium
17.0,Mechanic,9500.016513803479,964.6518044564858,10,9,19.0,7.0,50,21.0,20.39938837429343,11.0,Bad,2.9635466525842302,29.09410294418469,Yes,48.526696416889486,274.0939924233011,Good,0.0,Low,Medium
54.0,Manager,48852.91444352601,5065.934890076262,6,5,17.0,0.0,19,14.0,4.5478773060151925,6.0,Standard,1.4130053047738365,33.77229219427529,NM,199.74725719268383,489.02681496485525,Standard,29.0,Low,Small
17.0,Engineer,9251.195962084126,1146.260653325548,10,9,20.0,7.0,62,27.0,24.447933945635082,13.0,Bad,3.1342488465394425,28.18939327105522,Yes,52.43188529431204,280.19278537210135,Good,0.0,Low,Small
24.0,Developer,11404.464469252656,1632.8498334148053,6,7,20.0,2.0,14,7.0,12.417378165498771,1.0,Standard,0.3142352801808893,38.38907321911262,Yes,58.859889305311775,314.18504951270376,Good,32.0,Low,Large
23.0,Architect,8674.589721609502,650.9981819486877,7,5,20.0,4.0,19,14.0,10.71542558561203,9.0,Standard,1.9108540309157491,34.818664786871906,Yes,50.557471972353206,308.36352610778135,Poor,16.0,Low,Large
22.0,Writer,17680.361815681885,2565.984086116778,3,10,11.0,6.0,60,11.0,11.045049858188102,10.0,Standard,1.0252686589498132,34.044885522015974,Yes,136.27196865719674,455.14731413771443,Poor,21.0,Missing,Small
17.0,Teacher,110238.22445875971,9970.548881733608,3,7,17.0,2.0,2,12.0,4.016810117723444,4.0,Standard,0.00880169414706411,25.001735616066775,No,157.50773424441763,399.58221575161053,Standard,29.0,High,Large
45.0,Accountant,19285.010237507962,1940.7321426414298,6,5,26.0,1.0,16,9.0,1.134996913578721,11.0,Standard,0.705086924688361,32.23634136470299,Yes,118.85368059973652,275.76355528606155,Poor,28.0,Low,Large
43.0,Engineer,65432.812185729425,9585.002821258284,5,4,4.0,3.0,6,2.0,2.819209476928268,3.0,Good,0.22637663478827216,31.159428437198226,NM,90.49776811946859,903.0820764581636,Good,21.0,High,Small
34.0,Entrepreneur,45157.381884654875,5452.80363122562,7,8,28.0,2.0,37,17.0,3.9314692213649973,6.0,Bad,1.6507742261050842,35.96621933531004,Yes,162.37281143806925,322.8165276838382,Poor,7.0,High,Medium
38.0,Developer,17046.74050800074,1453.753490313644,7,7,28.0,3.0,25,14.0,8.698332787859322,11.0,Standard,2.6755802480860122,30.469030355409085,Yes,114.06803471907844,309.5971946151138,Poor,15.0,Low,Small
29.0,Mechanic,80444.8105769086,7281.205012222057,1,2,6.0,0.0,8,11.0,1.6854764848443269,2.0,Good,0.6314315615553772,31.13890240342115,No,131.23217999334605,544.4604582249173,Good,24.0,Low,Large
29.0,Doctor,15981.829116493429,3000.2091639369,6,10,25.0,5.0,61,17.0,26.246107997365137,11.0,Bad,3.83230641485271,27.13093139386781,Yes,114.2299173458179,281.2318258385169,Standard,9.0,Missing,Missing
21.0,Journalist,20730.19050992381,1828.9525686641186,3,3,4.0,2.0,7,10.0,9.641518589587108,8.0,Standard,0.5292720756952966,26.45029309916491,Yes,155.45967208644046,260.54008490881137,Standard,12.0,High,Medium
34.0,Mechanic,58855.981105958854,6338.662335391415,6,6,8.0,0.0,18,14.0,18.935042237875404,4.0,Bad,1.443067173734987,29.041408846256697,NM,220.26612078261348,1060.6535103228598,Poor,13.0,High,Large
52.0,Mechanic,32711.85748294523,1112.7128940868427,8,3,14.0,1.0,20,15.0,11.601194112777613,0.0,Standard,0.4098079489691384,23.98875358149239,Yes,65.19304289905183,268.1749219692221,Standard,27.0,Low,Small
33.0,Accountant,109999.34517400384,7717.8378662663945,2,6,11.0,1.0,8,1.0,1.1826925875712262,4.0,Good,1.0517476714353395,33.117392147521095,No,439.9670362460372,572.7749091821782,Poor,31.0,High,Small
34.0,Teacher,8305.05576958657,804.8168544986472,10,9,30.0,9.0,48,24.0,23.2371278099232,11.0,Bad,3.776562858488744,25.22822437772734,Yes,69.59470831093996,246.05463453524837,Standard,7.0,Low,Small
18.0,Journalist,42023.79420849575,3413.1394036325673,4,3,1.0,2.0,10,7.0,10.85940151768861,9.0,Good,0.31921713790519046,31.53477144161474,No,224.35009968235522,457.4950950663519,Good,21.0,High,Large
16.0,Lawyer,18033.056861446006,2632.760183132259,8,9,30.0,6.0,16,17.0,11.849734206459125,7.0,Standard,2.477755405527323,29.350382049552408,Yes,42.54316227010362,310.9906223876687,Poor,16.0,Low,Medium
28.0,Media_Manager,57303.72081734335,1198.6347034453556,10,9,32.0,8.0,60,15.0,18.919350358948982,8.0,Bad,2.803303352269728,25.08389591436741,Yes,136.19240117220633,197.68660056803984,Poor,8.0,Low,Small
32.0,Manager,33695.71564646633,4647.498335470005,4,5,13.0,4.0,13,0.0,10.341160336281165,5.0,Standard,0.9423636527926539,32.19866453441275,No,164.28386913998588,478.55294973201825,Poor,20.0,Low,Small
41.0,Engineer,8076.513561541498,614.6179791345638,7,7,31.0,8.0,33,19.0,0.09685241955926904,7.0,Bad,2.0318687670246307,23.922167066527187,Yes,54.02377857425027,277.8346538310973,Poor,19.0,Missing,Missing
22.0,Writer,47974.82306069137,3946.359252494719,3,3,6.0,4.0,21,14.0,13.593272131558551,4.0,Standard,1.4328421146479784,23.878853826941885,Yes,197.66800326418715,292.6067160379448,Standard,23.0,Low,Large
51.0,Accountant,114861.51575613354,8241.603122185868,5,2,11.0,1.0,3,13.0,8.36164327873739,1.0,Good,0.5695148457975303,32.004806248452915,No,496.7293865231015,827.9734246119092,Good,23.0,High,Large
45.0,Manager,21488.944234438204,1159.8285708577396,3,4,8.0,4.0,3,0.0,9.187085029381286,4.0,Good,0.14839284656327673,26.87389745372152,No,91.51331645071657,215.10906991218096,Standard,20.0,Low,Small
43.0,Teacher,34449.859906792735,2831.834339409479,7,6,13.0,2.0,19,13.0,17.461062128553415,6.0,Standard,0.7677943240396526,30.186971223676572,Yes,85.00305820310763,536.9669752778506,Standard,22.0,High,Medium
40.0,Architect,67701.45751013477,4522.545685140351,6,6,27.0,6.0,57,22.0,2.747785479494167,10.0,Bad,2.274050809982426,36.31197103657799,Yes,331.3296805861315,408.67393960073144,Poor,13.0,Missing,Large
55.0,Entrepreneur,69159.38403366896,4935.9825570177645,7,5,4.0,4.0,15,7.0,3.892100616999098,10.0,Standard,0.38834199069475434,35.3027548963143,No,100.41693316641481,294.21351931484816,Standard,29.0,High,Large
27.0,Architect,44211.87997035656,2252.9376056509127,7,5,7.0,4.0,21,15.0,8.716964562702216,7.0,Standard,2.742647251772737,28.641098632613364,Yes,239.1757167760436,457.46919728684264,Poor,6.0,Missing,Missing
31.0,Mechanic,19631.425223079692,1508.8936103497597,8,9,21.0,5.0,59,19.0,7.185568377028679,6.0,Standard,2.2960854511823308,27.160303891665933,Yes,86.88802640203812,278.46180312752324,Poor,9.0,Missing,Small
45.0,Engineer,113464.71009881608,7088.0734683983,7,5,12.0,1.0,25,12.0,20.254376297518874,4.0,Standard,0.2622479957499281,30.2520860156511,Yes,216.69624134431714,575.3970622265358,Standard,20.0,High,Large
33.0,Doctor,17991.357363609844,798.7472124055483,9,10,21.0,7.0,30,26.0,9.74097736659602,11.0,Bad,2.3393782135801846,35.91647749947014,Yes,58.20750268436266,239.8457544526171,Poor,6.0,Low,Medium
15.0,Entrepreneur,11124.980462993955,785.0072596062522,7,5,20.0,3.0,44,18.0,8.27571312891817,16.0,Standard,4.1194808120326485,35.729302581541674,Yes,37.37623365024825,268.3309061917865,Poor,11.0,Low,Small
40.0,Scientist,70059.72517550962,2394.629126488424,3,4,6.0,4.0,5,5.0,11.013796229039942,1.0,Good,0.8362404462494452,29.793435917475705,No,160.79874499459038,875.8630056406055,Good,24.0,Low,Small
24.0,Media_Manager,18781.578693714648,1847.2368666963905,7,4,18.0,1.0,30,7.0,9.030338903964989,8.0,Standard,0.5560830405770715,43.09802006944166,Yes,66.12341905160835,394.1503874069526,Good,16.0,High,Large
23.0,Musician,21225.755432390535,1572.7833812951535,8,6,34.0,3.0,23,19.0,7.375242067493792,10.0,Bad,2.5720537453362895,29.001697749731772,Yes,147.4041094626538,292.5122174119012,Poor,21.0,Low,Missing
32.0,Scientist,12634.959957832269,2348.9819893443396,7,9,24.0,5.0,27,23.0,18.58996490084122,12.0,Bad,3.3085461150083804,37.356865458241884,Yes,69.61426316444238,307.84943340781723,Good,0.0,High,Missing
31.0,Engineer,18333.706438497407,3254.550571566687,7,10,22.0,6.0,18,14.0,10.30247719049669,2.0,Standard,2.485685524109007,24.22265494788481,Yes,135.4873742182457,315.5333449083376,Poor,13.0,Low,Small
30.0,Lawyer,139881.06815808237,10609.305674414372,8,3,6.0,1.0,29,16.0,16.96503857470807,8.0,Standard,0.7695168635015824,37.798313860743875,Yes,295.48523550382413,1058.9753937696137,Standard,23.0,High,Large
19.0,Developer,10099.046972398131,6853.6313271234785,6,3,16.0,5.0,14,16.0,9.143227369604393,4.0,Standard,0.005289269902168381,24.621998175809434,Yes,68.59315177650006,326.93731426879117,Standard,6.0,Low,Small
35.0,Lawyer,144345.8249672585,9555.010263079252,4,5,5.0,1.0,16,8.0,10.58752468192069,6.0,Good,0.24023912931110725,31.884341765052508,No,545.3887608723848,539.375094284331,Good,17.0,High,Large
52.0,Musician,78116.7897826891,8292.838832653237,7,7,30.0,5.0,13,17.0,16.851685454433028,4.0,Bad,2.740273363893144,28.46074484452516,Yes,353.0499804023858,290.89845425295675,Good,6.0,High,Large
24.0,Writer,17915.744860723004,1317.2746045410768,9,5,28.0,7.0,36,18.0,11.526617254633331,7.0,Bad,3.0692434763342877,23.565734444786386,Yes,149.63013014064663,244.75172448209636,Poor,5.0,Low,Small
17.0,Scientist,10791.411954725974,1906.1632869056039,7,9,29.0,4.0,18,8.0,1.1875950199888132,8.0,Bad,1.8496768266376333,28.19658223347413,NM,34.39180482842535,325.93209040615614,Poor,11.0,Low,Small
43.0,Manager,57351.66035002402,4601.598842664196,6,5,16.0,0.0,35,18.0,2.766065924561982,4.0,Standard,1.3230540017312733,29.442678994237017,Yes,108.52954205067587,330.56535913295886,Standard,32.0,Low,Large
37.0,Developer,16226.664764218274,2059.87357904072,4,4,12.0,0.0,7,11.0,10.451569419888564,1.0,Good,0.8414750547871636,42.20035460881773,No,129.14768753159288,331.8911882472691,Good,29.0,Missing,Missing
31.0,Mechanic,59048.132699622525,6417.707423377603,7,7,31.0,2.0,51,16.0,6.904106769860342,9.0,Bad,1.6689474024084612,35.44044211725344,NM,223.2046825070034,437.4806346608023,Poor,28.0,High,Large
33.0,Architect,9168.019204366006,656.9867232215854,7,9,19.0,7.0,30,21.0,25.019614380986166,6.0,Bad,4.105606925490966,31.491051473809662,Yes,42.334124300845325,169.3384355077455,Poor,2.0,Low,Small
50.0,Manager,59223.66951749977,2950.0591473825098,0,5,12.0,6.0,12,5.0,7.9828380123465426,4.0,Good,0.0629930213273244,25.173164721908517,No,194.05289000346974,229.06279447725728,Good,24.0,Low,Large
38.0,Entrepreneur,86827.87859583423,7344.193940417221,3,2,12.0,0.0,9,6.0,9.206983949053045,4.0,Good,0.7542765741093954,28.562889157589584,No,651.9005682648852,393.6994668030733,Good,24.0,Low,Medium
15.0,Entrepreneur,18886.022815927616,1170.8903938138756,3,6,7.0,3.0,17,11.0,1.594811730944536,4.0,Standard,1.080607811381535,31.01925776346782,NM,229.55211519274573,295.6846204852984,Standard,19.0,Missing,Small
17.0,Media_Manager,27261.38139478685,2665.8360928439447,7,6,8.0,4.0,25,12.0,4.512205933770146,1.0,Good,1.317919033493085,39.52168332900388,No,142.35465431435,290.1707883204815,Standard,16.0,High,Medium
14.0,Journalist,94702.23794722695,8876.22980512954,7,6,16.0,1.0,13,12.0,18.21668592497173,4.0,Standard,0.35134588176539455,24.571753260840794,Yes,465.0960909088908,143.33647328585187,Standard,7.0,High,Medium
20.0,Accountant,17445.830769374363,1189.845138779751,4,6,5.0,1.0,12,2.0,13.158602251756632,5.0,Good,1.427017596952621,33.65665900815302,No,60.11697769229396,322.5777812141344,Poor,14.0,Low,Small
55.0,Developer,38565.465570835666,4802.614553910607,3,5,5.0,1.0,9,6.0,7.023185449618404,4.0,Good,0.5384019719817553,25.949005055059814,No,136.90193586644625,474.09092195343806,Poor,29.0,High,Small
47.0,Entrepreneur,106088.51892013091,11182.878245350961,4,3,13.0,0.0,30,10.0,11.514521867630062,5.0,Standard,0.4574040271825659,34.67094048326831,Yes,446.62187443495367,147.31690600673656,Good,18.0,High,Medium
24.0,Media_Manager,13042.946845759252,911.91831974527,6,7,18.0,7.0,46,17.0,17.73148942558595,9.0,Bad,4.240103110930421,37.87641729671427,Yes,65.36584334137223,208.53439382894624,Good,3.0,Low,Medium
19.0,Lawyer,8725.745358980192,5767.520967890936,8,7,19.0,7.0,10,16.0,19.441013572302243,5.0,Standard,0.7714524651623347,33.382156093236176,Yes,49.449501615275004,524.3055450418616,Standard,10.0,High,Small
18.0,Mechanic,19323.720302657737,816.7635709774239,6,7,19.0,6.0,20,17.0,14.59042607683866,11.0,Standard,1.4715045108126747,33.69436252707593,Yes,86.4373897307535,285.66819815584967,Standard,7.0,Low,Medium
39.0,Developer,18559.749590016672,3318.675775248838,0,3,7.0,4.0,7,0.0,3.8004400453535108,1.0,Good,0.6415374030843817,31.170086884089972,No,108.84532011751517,344.29911728950583,Good,31.0,Low,Medium
29.0,Engineer,87509.03255965498,6764.402183709156,3,5,6.0,3.0,28,22.0,24.32828310271593,8.0,Standard,0.9893262570538623,41.75985340283929,Yes,323.5144446186893,596.6122728148712,Standard,23.0,High,Large
16.0,Engineer,16261.788488388069,1612.318658128382,2,5,12.0,4.0,15,7.0,17.413654484872122,3.0,Good,1.0961584461317568,38.92248580850041,NM,52.566901268138224,293.1126531959572,Good,16.0,High,Small
16.0,Accountant,7006.035,776.5951474776604,10,5,29.0,7.0,40,20.0,27.619439108134927,12.0,Bad,2.5605299591882735,24.749456206345588,Yes,39.43624446134961,250.89655516603,Standard,9.0,Missing,Missing
18.0,Engineer,70381.35018220119,6217.730755016143,9,8,31.0,9.0,51,20.0,27.10028568927445,12.0,Bad,3.68858977109795,38.92116204091235,Yes,150.3509090737516,377.1038825281403,Standard,2.0,High,Small
23.0,Scientist,9572.82136774627,1309.2976298463077,10,9,34.0,7.0,52,11.0,12.5074010853956,12.0,Bad,2.376174701559928,34.00582865575313,Yes,82.8118776760711,247.93573495239804,Good,5.0,Low,Medium
45.0,Journalist,20965.448081601146,1534.5752270387527,5,6,7.0,1.0,21,7.0,7.871530892937474,0.0,Good,0.889911102155126,40.72116022021533,Yes,143.0918693543366,381.68238615330347,Standard,24.0,High,Large
19.0,Teacher,124643.21925739472,3610.584760812143,3,5,2.0,3.0,18,3.0,2.4860643116969245,4.0,Good,0.3145891112550088,35.81998273863287,No,325.83475658188405,576.7570039401211,Poor,22.0,High,Large
49.0,Developer,47003.91955724555,3081.720428033093,4,4,4.0,1.0,22,5.0,8.235717493003854,2.0,Good,0.08929170972786674,36.48630888234256,No,146.1323225087674,136.47193706799254,Poor,14.0,Low,Small
26.0,Manager,22698.659117388594,1564.175743813757,8,6,26.0,7.0,52,14.0,21.592395236963753,6.0,Bad,2.3443535078608475,26.113579110174694,Yes,137.0053723369498,246.848493517041,Poor,5.0,Low,Missing
48.0,Lawyer,31767.965978163247,3415.725157563006,5,3,1.0,4.0,21,5.0,1.5635484516493503,0.0,Good,0.5680177658795654,37.99560705634051,No,172.51412690732764,341.6771977249429,Standard,22.0,Low,Small
